Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo,rejected
0.003472222,5,0,5/2/2018 22:24,Feb-51,4009227281B,1
0.002777778,4,0.115446005,5/2/2018 22:24,Feb-52,4009227281B,1
0.003472222,5,0.020408163,5/2/2018 22:24,Feb-53,4009227281B,1
0.002083333,3,0,5/2/2018 22:24,Feb-54,4009227281B,1
0,0,0,5/2/2018 22:24,Feb-55,4009227281B,0
0.000692521,1,0,5/2/2018 22:24,1-Mar,4009227281B,1
0,0,0,5/2/2018 22:24,10-Mar,4009227281B,0
0.000694444,1,0,5/2/2018 22:24,11-Mar,4009227281B,1
0,0,0,5/2/2018 22:24,12-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,13-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,14-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,15-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,16-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,17-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,18-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,19-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,2-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,20-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,21-Mar,4009227281B,0
0.000757576,1,0,5/2/2018 22:24,22-Mar,4009227281B,1
0,0,0,5/2/2018 22:24,3-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,4-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,5-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,6-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,7-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,8-Mar,4009227281B,0
0,0,0,5/2/2018 22:24,9-Mar,4009227281B,0
0.001271456,2,0,5/2/2018 22:24,27-Apr,4009227281B,1
0.000639795,1,0,5/2/2018 22:24,28-Apr,4009227281B,1
0.002560819,4,0,5/2/2018 22:24,29-Apr,4009227281B,1
0.000693963,1,0,5/2/2018 22:24,30-Apr,4009227281B,1
0.001388889,2,0,5/2/2018 22:24,Apr-31,4009227281B,1
0.004163775,6,0.020408163,5/2/2018 22:24,Apr-32,4009227281B,1
0.001387925,2,0,5/2/2018 22:24,Apr-33,4009227281B,1
0.002083333,3,0,5/2/2018 22:24,Apr-34,4009227281B,1
0.002747253,4,0,5/2/2018 22:30,1-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,10-Jan,4009227281B,0
0.018595041,27,0,5/2/2018 22:30,11-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,13-Jan,4009227281B,0
0.000692521,1,0,5/2/2018 22:30,14-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,15-Jan,4009227281B,0
0,0,0,5/2/2018 22:30,2-Jan,4009227281B,0
0.003453039,5,0,5/2/2018 22:30,31-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,4-Jan,4009227281B,0
0.000674764,1,0,5/2/2018 22:30,9-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-37,4009227281B,0
0.000635324,1,0,5/2/2018 22:30,Feb-38,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-39,4009227281B,0
0.000636537,1,0,5/2/2018 22:30,Feb-40,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-41,4009227281B,0
0.001273074,2,0,5/2/2018 22:30,Feb-42,4009227281B,1
0.000636537,1,0,5/2/2018 22:30,Feb-43,4009227281B,1
0.000636537,1,0,5/2/2018 22:30,Feb-44,4009227281B,1
0.000636537,1,0,5/2/2018 22:30,Feb-45,4009227281B,1
0.002546149,4,0,5/2/2018 22:30,Feb-46,4009227281B,1
0.001909612,3,0,5/2/2018 22:30,Feb-47,4009227281B,1
0.00068918,1,0,5/2/2018 22:30,Feb-48,4009227281B,1
0.00137931,2,0,5/2/2018 22:30,Feb-49,4009227281B,1
0.005517241,8,0,5/2/2018 22:30,Feb-50,4009227281B,1
0.003448276,5,0,5/2/2018 22:30,Feb-51,4009227281B,1
0.002758621,4,0,5/2/2018 22:30,Feb-52,4009227281B,1
0.003450656,5,0,5/2/2018 22:30,Feb-53,4009227281B,1
0.002070393,3,0,5/2/2018 22:30,Feb-54,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-55,4009227281B,0
0.000687758,1,0,5/2/2018 22:30,1-Mar,4009227281B,1
0,0,0,5/2/2018 22:30,10-Mar,4009227281B,0
0.000689655,1,0,5/2/2018 22:30,11-Mar,4009227281B,1
0,0,0,5/2/2018 22:30,12-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,13-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,14-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,15-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,16-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,17-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,18-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,19-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,2-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,20-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,21-Mar,4009227281B,0
0.00075188,1,0,5/2/2018 22:30,22-Mar,4009227281B,1
0,0,0,5/2/2018 22:30,3-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,4-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,5-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,6-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,7-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,8-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,9-Mar,4009227281B,0
0.001263424,2,0,5/2/2018 22:30,27-Apr,4009227281B,1
0.000635728,1,0,5/2/2018 22:30,28-Apr,4009227281B,1
0.002544529,4,0,5/2/2018 22:30,29-Apr,4009227281B,1
0.00068918,1,0,5/2/2018 22:30,30-Apr,4009227281B,1
0.00137931,2,0,5/2/2018 22:30,Apr-31,4009227281B,1
0.004135079,6,0,5/2/2018 22:30,Apr-32,4009227281B,1
0.00137836,2,0,5/2/2018 22:30,Apr-33,4009227281B,1
0.002758621,4,0.1,5/2/2018 22:30,Apr-34,4009227281B,1
0.002743484,4,0,5/2/2018 22:30,1-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,10-Jan,4009227281B,0
0.018569464,27,0,5/2/2018 22:30,11-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,13-Jan,4009227281B,0
0.000691563,1,0,5/2/2018 22:30,14-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,15-Jan,4009227281B,0
0,0,0,5/2/2018 22:30,2-Jan,4009227281B,0
0.003450656,5,0,5/2/2018 22:30,31-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,4-Jan,4009227281B,0
0.000673854,1,0,5/2/2018 22:30,9-Jan,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-37,4009227281B,0
0.000633714,1,0,5/2/2018 22:30,Feb-38,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-39,4009227281B,0
0.000634921,1,0,5/2/2018 22:30,Feb-40,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-41,4009227281B,0
0.001270648,2,0,5/2/2018 22:30,Feb-42,4009227281B,1
0.000635324,1,0,5/2/2018 22:30,Feb-43,4009227281B,1
0.000635324,1,0,5/2/2018 22:30,Feb-44,4009227281B,1
0.000635324,1,0,5/2/2018 22:30,Feb-45,4009227281B,1
0.002541296,4,0,5/2/2018 22:30,Feb-46,4009227281B,1
0.001905972,3,0,5/2/2018 22:30,Feb-47,4009227281B,1
0.000687758,1,0,5/2/2018 22:30,Feb-48,4009227281B,1
0.001376462,2,0,5/2/2018 22:30,Feb-49,4009227281B,1
0.00550585,8,0,5/2/2018 22:30,Feb-50,4009227281B,1
0.003441156,5,0,5/2/2018 22:30,Feb-51,4009227281B,1
0.002752925,4,0,5/2/2018 22:30,Feb-52,4009227281B,1
0.003441156,5,0,5/2/2018 22:30,Feb-53,4009227281B,1
0.002064694,3,0,5/2/2018 22:30,Feb-54,4009227281B,1
0,0,0,5/2/2018 22:30,Feb-55,4009227281B,0
0.000686813,1,0,5/2/2018 22:30,1-Mar,4009227281B,1
0,0,0,5/2/2018 22:30,10-Mar,4009227281B,0
0.000688705,1,0,5/2/2018 22:30,11-Mar,4009227281B,1
0,0,0,5/2/2018 22:30,12-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,13-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,14-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,15-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,16-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,17-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,18-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,19-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,2-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,20-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,21-Mar,4009227281B,0
0.000751315,1,0,5/2/2018 22:30,22-Mar,4009227281B,1
0,0,0,5/2/2018 22:30,3-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,4-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,5-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,6-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,7-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,8-Mar,4009227281B,0
0,0,0,5/2/2018 22:30,9-Mar,4009227281B,0
0.001260239,2,0,5/2/2018 22:30,27-Apr,4009227281B,1
0.000634518,1,0,5/2/2018 22:30,28-Apr,4009227281B,1
0.002539683,4,0,5/2/2018 22:30,29-Apr,4009227281B,1
0.000688231,1,0,5/2/2018 22:30,30-Apr,4009227281B,1
0.00137741,2,0,5/2/2018 22:30,Apr-31,4009227281B,1
0.004129387,6,0,5/2/2018 22:30,Apr-32,4009227281B,1
0.001376462,2,0,5/2/2018 22:30,Apr-33,4009227281B,1
0.002754821,4,0,5/2/2018 22:30,Apr-34,4009227281B,1
0.002541296,4,0,5/2/2018 22:45,1-Jan,4009227281B,1
0,0,0,5/2/2018 22:45,10-Jan,4009227281B,0
0.017197452,27,0,5/2/2018 22:45,11-Jan,4009227281B,1
0,0,0,5/2/2018 22:45,13-Jan,4009227281B,0
0.000640205,1,0,5/2/2018 22:45,14-Jan,4009227281B,1
0,0,0,5/2/2018 22:45,15-Jan,4009227281B,0
0,0,0,5/2/2018 22:45,2-Jan,4009227281B,0
0.003215434,5,0,5/2/2018 22:45,31-Jan,4009227281B,1
0,0,0,5/2/2018 22:45,4-Jan,4009227281B,0
0.000625,1,0,5/2/2018 22:45,9-Jan,4009227281B,1
0,0,0,5/2/2018 22:45,Feb-37,4009227281B,0
0.000580046,1,0,5/2/2018 22:45,Feb-38,4009227281B,1
0,0,0,5/2/2018 22:45,Feb-39,4009227281B,0
0.000581058,1,0,5/2/2018 22:45,Feb-40,4009227281B,1
0,0,0,5/2/2018 22:45,Feb-41,4009227281B,0
0.001754386,3,0.007352941,5/2/2018 22:45,Feb-42,4009227281B,1
0.000584795,1,0,5/2/2018 22:45,Feb-43,4009227281B,1
0.001169591,2,0.007352941,5/2/2018 22:45,Feb-44,4009227281B,1
0.001169591,2,0.007352941,5/2/2018 22:45,Feb-45,4009227281B,1
0.002339181,4,0,5/2/2018 22:45,Feb-46,4009227281B,1
0.001754386,3,0,5/2/2018 22:45,Feb-47,4009227281B,1
0.001257862,2,0.007352941,5/2/2018 22:45,Feb-48,4009227281B,1
0.00188798,3,0.007352941,5/2/2018 22:45,Feb-49,4009227281B,1
0.005034613,8,0,5/2/2018 22:45,Feb-50,4009227281B,1
0.003146633,5,0,5/2/2018 22:45,Feb-51,4009227281B,1
0.002517306,4,0,5/2/2018 22:45,Feb-52,4009227281B,1
0.003146633,5,0,5/2/2018 22:45,Feb-53,4009227281B,1
0.00188798,3,0,5/2/2018 22:45,Feb-54,4009227281B,1
0,0,0,5/2/2018 22:45,Feb-55,4009227281B,0
0.000631712,1,0,5/2/2018 22:45,1-Mar,4009227281B,1
0,0,0,5/2/2018 22:45,10-Mar,4009227281B,0
0.000633312,1,0,5/2/2018 22:45,11-Mar,4009227281B,1
0,0,0,5/2/2018 22:45,12-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,13-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,14-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,15-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,16-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,17-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,18-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,19-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,2-Mar,4009227281B,0
0.000690608,1,0.008547009,5/2/2018 22:45,20-Mar,4009227281B,1
0,0,0,5/2/2018 22:45,21-Mar,4009227281B,0
0.000690608,1,0,5/2/2018 22:45,22-Mar,4009227281B,1
0,0,0,5/2/2018 22:45,3-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,4-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,5-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,6-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,7-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,8-Mar,4009227281B,0
0,0,0,5/2/2018 22:45,9-Mar,4009227281B,0
0.001160093,2,0,5/2/2018 22:45,27-Apr,4009227281B,1
0.000583771,1,0,5/2/2018 22:45,28-Apr,4009227281B,1
0.002336449,4,0,5/2/2018 22:45,29-Apr,4009227281B,1
0.000632911,1,0,5/2/2018 22:45,30-Apr,4009227281B,1
0.001266624,2,0,5/2/2018 22:45,Apr-31,4009227281B,1
0.003797468,6,0,5/2/2018 22:45,Apr-32,4009227281B,1
0.001265823,2,0,5/2/2018 22:45,Apr-33,4009227281B,1
0.002533249,4,0,5/2/2018 22:45,Apr-34,4009227281B,1
0.00239952,4,0,5/2/2018 23:00,1-Jan,4009227281B,1
0,0,0,5/2/2018 23:00,10-Jan,4009227281B,0
0.016235719,27,0,5/2/2018 23:00,11-Jan,4009227281B,1
0,0,0,5/2/2018 23:00,13-Jan,4009227281B,0
0.00060423,1,0,5/2/2018 23:00,14-Jan,4009227281B,1
0,0,0,5/2/2018 23:00,15-Jan,4009227281B,0
0,0,0,5/2/2018 23:00,2-Jan,4009227281B,0
0.003050641,5,0,5/2/2018 23:00,31-Jan,4009227281B,1
0,0,0,5/2/2018 23:00,4-Jan,4009227281B,0
0.000590667,1,0,5/2/2018 23:00,9-Jan,4009227281B,1
0,0,0,5/2/2018 23:00,Feb-37,4009227281B,0
0.000542299,1,0,5/2/2018 23:00,Feb-38,4009227281B,1
0,0,0,5/2/2018 23:00,Feb-39,4009227281B,0
0.000543183,1,0,5/2/2018 23:00,Feb-40,4009227281B,1
0,0,0,5/2/2018 23:00,Feb-41,4009227281B,0
0.001647446,3,0,5/2/2018 23:00,Feb-42,4009227281B,1
0.001098298,2,0.009009009,5/2/2018 23:00,Feb-43,4009227281B,1
0.001098298,2,0,5/2/2018 23:00,Feb-44,4009227281B,1
0.001098298,2,0,5/2/2018 23:00,Feb-45,4009227281B,1
0.002196595,4,0,5/2/2018 23:00,Feb-46,4009227281B,1
0.002196595,4,0.009009009,5/2/2018 23:00,Feb-47,4009227281B,1
0.001175779,2,0,5/2/2018 23:00,Feb-48,4009227281B,1
0.001764706,3,0,5/2/2018 23:00,Feb-49,4009227281B,1
0.004705882,8,0,5/2/2018 23:00,Feb-50,4009227281B,1
0.002941176,5,0,5/2/2018 23:00,Feb-51,4009227281B,1
0.002941176,5,0.009009009,5/2/2018 23:00,Feb-52,4009227281B,1
0.002941176,5,0,5/2/2018 23:00,Feb-53,4009227281B,1
0.001764706,3,0,5/2/2018 23:00,Feb-54,4009227281B,1
0,0,0,5/2/2018 23:00,Feb-55,4009227281B,0
0.001185536,2,0.009615385,5/2/2018 23:00,1-Mar,4009227281B,1
0,0,0,5/2/2018 23:00,10-Mar,4009227281B,0
0.000595238,1,0,5/2/2018 23:00,11-Mar,4009227281B,1
0,0,0,5/2/2018 23:00,12-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,13-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,14-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,15-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,16-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,17-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,18-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,19-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,2-Mar,4009227281B,0
0.000649351,1,0,5/2/2018 23:00,20-Mar,4009227281B,1
0,0,0,5/2/2018 23:00,21-Mar,4009227281B,0
0.000649351,1,0,5/2/2018 23:00,22-Mar,4009227281B,1
0,0,0,5/2/2018 23:00,3-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,4-Mar,4009227281B,0
0.000595593,1,0.00990099,5/2/2018 23:00,5-Mar,4009227281B,1
0,0,0,5/2/2018 23:00,6-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,7-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,8-Mar,4009227281B,0
0,0,0,5/2/2018 23:00,9-Mar,4009227281B,0
0.001089918,2,0,5/2/2018 23:00,27-Apr,4009227281B,1
0.000548546,1,0,5/2/2018 23:00,28-Apr,4009227281B,1
0.002744237,5,0.009090909,5/2/2018 23:00,29-Apr,4009227281B,1
0.000594884,1,0,5/2/2018 23:00,30-Apr,4009227281B,1
0.001190476,2,0,5/2/2018 23:00,Apr-31,4009227281B,1
0.003569304,6,0,5/2/2018 23:00,Apr-32,4009227281B,1
0.001189768,2,0,5/2/2018 23:00,Apr-33,4009227281B,1
0.002380952,4,0,5/2/2018 23:00,Apr-34,4009227281B,1
0.002250985,4,0,5/2/2018 23:15,1-Jan,4009227281B,1
0,0,0,5/2/2018 23:15,10-Jan,4009227281B,0
0.015228426,27,0,5/2/2018 23:15,11-Jan,4009227281B,1
0,0,0,5/2/2018 23:15,13-Jan,4009227281B,0
0.000566572,1,0,5/2/2018 23:15,14-Jan,4009227281B,1
0,0,0,5/2/2018 23:15,15-Jan,4009227281B,0
0,0,0,5/2/2018 23:15,2-Jan,4009227281B,0
0.002875216,5,0,5/2/2018 23:15,31-Jan,4009227281B,1
0,0,0,5/2/2018 23:15,4-Jan,4009227281B,0
0.000554631,1,0,5/2/2018 23:15,9-Jan,4009227281B,1
0,0,0,5/2/2018 23:15,Feb-37,4009227281B,0
0.000504541,1,0,5/2/2018 23:15,Feb-38,4009227281B,1
0.000505051,1,0.007246377,5/2/2018 23:15,Feb-39,4009227281B,1
0.001010611,2,0.007246377,5/2/2018 23:15,Feb-40,4009227281B,1
0.000512821,1,0.007751938,5/2/2018 23:15,Feb-41,4009227281B,1
0.001538462,3,0,5/2/2018 23:15,Feb-42,4009227281B,1
0.001025641,2,0,5/2/2018 23:15,Feb-43,4009227281B,1
0.001025641,2,0,5/2/2018 23:15,Feb-44,4009227281B,1
0.001538462,3,0.007751938,5/2/2018 23:15,Feb-45,4009227281B,1
0.003076923,6,0.043851583,5/2/2018 23:15,Feb-46,4009227281B,1
0.002051282,4,0,5/2/2018 23:15,Feb-47,4009227281B,1
0.001092896,2,0,5/2/2018 23:15,Feb-48,4009227281B,1
0.001640241,3,0,5/2/2018 23:15,Feb-49,4009227281B,1
0.004373975,8,0,5/2/2018 23:15,Feb-50,4009227281B,1
0.003280481,6,0.007751938,5/2/2018 23:15,Feb-51,4009227281B,1
0.002733734,5,0,5/2/2018 23:15,Feb-52,4009227281B,1
0.002733734,5,0,5/2/2018 23:15,Feb-53,4009227281B,1
0.001640241,3,0,5/2/2018 23:15,Feb-54,4009227281B,1
0.000534474,1,0.006944444,5/2/2018 23:15,Feb-55,4009227281B,1
0.001106807,2,0,5/2/2018 23:15,1-Mar,4009227281B,1
0,0,0,5/2/2018 23:15,10-Mar,4009227281B,0
0.000555556,1,0,5/2/2018 23:15,11-Mar,4009227281B,1
0,0,0,5/2/2018 23:15,12-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,13-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,14-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,15-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,16-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,17-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,18-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,19-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,2-Mar,4009227281B,0
0.000606061,1,0,5/2/2018 23:15,20-Mar,4009227281B,1
0,0,0,5/2/2018 23:15,21-Mar,4009227281B,0
0.000606061,1,0,5/2/2018 23:15,22-Mar,4009227281B,1
0,0,0,5/2/2018 23:15,3-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,4-Mar,4009227281B,0
0.000555864,1,0,5/2/2018 23:15,5-Mar,4009227281B,1
0,0,0,5/2/2018 23:15,6-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,7-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,8-Mar,4009227281B,0
0,0,0,5/2/2018 23:15,9-Mar,4009227281B,0
0.001017812,2,0,5/2/2018 23:15,27-Apr,4009227281B,1
0.00102459,2,0.007751938,5/2/2018 23:15,28-Apr,4009227281B,1
0.003075346,6,0.007751938,5/2/2018 23:15,29-Apr,4009227281B,1
0.000555247,1,0,5/2/2018 23:15,30-Apr,4009227281B,1
0.001111111,2,0,5/2/2018 23:15,Apr-31,4009227281B,1
0.003331483,6,0,5/2/2018 23:15,Apr-32,4009227281B,1
0.001110494,2,0,5/2/2018 23:15,Apr-33,4009227281B,1
0.002777778,5,0.008333333,5/2/2018 23:15,Apr-34,4009227281B,1
0.002169197,4,0,5/2/2018 23:30,1-Jan,4009227281B,1
0,0,0,5/2/2018 23:30,10-Jan,4009227281B,0
0.014673913,27,0,5/2/2018 23:30,11-Jan,4009227281B,1
0,0,0,5/2/2018 23:30,13-Jan,4009227281B,0
0.000545852,1,0,5/2/2018 23:30,14-Jan,4009227281B,1
0,0,0,5/2/2018 23:30,15-Jan,4009227281B,0
0,0,0,5/2/2018 23:30,2-Jan,4009227281B,0
0.002777778,5,0,5/2/2018 23:30,31-Jan,4009227281B,1
0,0,0,5/2/2018 23:30,4-Jan,4009227281B,0
0.000534759,1,0,5/2/2018 23:30,9-Jan,4009227281B,1
0,0,0,5/2/2018 23:30,Feb-37,4009227281B,0
0.000483092,1,0,5/2/2018 23:30,Feb-38,4009227281B,1
0.000483559,1,0,5/2/2018 23:30,Feb-39,4009227281B,1
0.001936108,4,0.065021313,5/2/2018 23:30,Feb-40,4009227281B,1
0.000492611,1,0,5/2/2018 23:30,Feb-41,4009227281B,1
0.001970443,4,0.0125,5/2/2018 23:30,Feb-42,4009227281B,1
0.000985222,2,0,5/2/2018 23:30,Feb-43,4009227281B,1
0.000985222,2,0,5/2/2018 23:30,Feb-44,4009227281B,1
0.001970443,4,0.0125,5/2/2018 23:30,Feb-45,4009227281B,1
0.002955665,6,0,5/2/2018 23:30,Feb-46,4009227281B,1
0.002463054,5,0.0125,5/2/2018 23:30,Feb-47,4009227281B,1
0.00104712,2,0,5/2/2018 23:30,Feb-48,4009227281B,1
0.001571503,3,0,5/2/2018 23:30,Feb-49,4009227281B,1
0.00471451,9,0.0125,5/2/2018 23:30,Feb-50,4009227281B,1
0.003143007,6,0,5/2/2018 23:30,Feb-51,4009227281B,1
0.002619172,5,0,5/2/2018 23:30,Feb-52,4009227281B,1
0.002619172,5,0,5/2/2018 23:30,Feb-53,4009227281B,1
0.001571503,3,0,5/2/2018 23:30,Feb-54,4009227281B,1
0.000509944,1,0,5/2/2018 23:30,Feb-55,4009227281B,1
0.001063264,2,0,5/2/2018 23:30,1-Mar,4009227281B,1
0,0,0,5/2/2018 23:30,10-Mar,4009227281B,0
0.000533903,1,0,5/2/2018 23:30,11-Mar,4009227281B,1
0.000533903,1,0.01369863,5/2/2018 23:30,12-Mar,4009227281B,1
0,0,0,5/2/2018 23:30,13-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,14-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,15-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,16-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,17-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,18-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,19-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,2-Mar,4009227281B,0
0.000582411,1,0,5/2/2018 23:30,20-Mar,4009227281B,1
0,0,0,5/2/2018 23:30,21-Mar,4009227281B,0
0.000582411,1,0,5/2/2018 23:30,22-Mar,4009227281B,1
0,0,0,5/2/2018 23:30,3-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,4-Mar,4009227281B,0
0.000534188,1,0,5/2/2018 23:30,5-Mar,4009227281B,1
0,0,0,5/2/2018 23:30,6-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,7-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,8-Mar,4009227281B,0
0,0,0,5/2/2018 23:30,9-Mar,4009227281B,0
0.000977517,2,0,5/2/2018 23:30,27-Apr,4009227281B,1
0.000983768,2,0,5/2/2018 23:30,28-Apr,4009227281B,1
0.00295421,6,0,5/2/2018 23:30,29-Apr,4009227281B,1
0.000533618,1,0,5/2/2018 23:30,30-Apr,4009227281B,1
0.001067806,2,0,5/2/2018 23:30,Apr-31,4009227281B,1
0.003201708,6,0,5/2/2018 23:30,Apr-32,4009227281B,1
0.001067236,2,0,5/2/2018 23:30,Apr-33,4009227281B,1
0.002669514,5,0,5/2/2018 23:30,Apr-34,4009227281B,1
0.002090957,4,0,5/2/2018 23:45,1-Jan,4009227281B,1
0,0,0,5/2/2018 23:45,10-Jan,4009227281B,0
0.014143531,27,0,5/2/2018 23:45,11-Jan,4009227281B,1
0,0,0,5/2/2018 23:45,13-Jan,4009227281B,0
0.000526039,1,0,5/2/2018 23:45,14-Jan,4009227281B,1
0,0,0,5/2/2018 23:45,15-Jan,4009227281B,0
0,0,0,5/2/2018 23:45,2-Jan,4009227281B,0
0.002683843,5,0,5/2/2018 23:45,31-Jan,4009227281B,1
0,0,0,5/2/2018 23:45,4-Jan,4009227281B,0
0.00051573,1,0,5/2/2018 23:45,9-Jan,4009227281B,1
0,0,0,5/2/2018 23:45,Feb-37,4009227281B,0
0.000463392,1,0,5/2/2018 23:45,Feb-38,4009227281B,1
0.000464037,1,0,5/2/2018 23:45,Feb-39,4009227281B,1
0.002322341,5,0.011494253,5/2/2018 23:45,Feb-40,4009227281B,1
0.000473709,1,0,5/2/2018 23:45,Feb-41,4009227281B,1
0.001894837,4,0,5/2/2018 23:45,Feb-42,4009227281B,1
0.000947418,2,0,5/2/2018 23:45,Feb-43,4009227281B,1
0.000947418,2,0,5/2/2018 23:45,Feb-44,4009227281B,1
0.002842255,6,0.069837707,5/2/2018 23:45,Feb-45,4009227281B,1
0.003315964,7,0.012345679,5/2/2018 23:45,Feb-46,4009227281B,1
0.002842255,6,0.012345679,5/2/2018 23:45,Feb-47,4009227281B,1
0.00100452,2,0,5/2/2018 23:45,Feb-48,4009227281B,1
0.001507538,3,0,5/2/2018 23:45,Feb-49,4009227281B,1
0.005025126,10,0.012345679,5/2/2018 23:45,Feb-50,4009227281B,1
0.003517588,7,0.012345679,5/2/2018 23:45,Feb-51,4009227281B,1
